dataset,condition,turns,experiment_id,question_id,model,outside_judges,own_overall_score,outside_overall_score_mean,rubric_sp_bias,own_rank,outside_rank_mean,rank_self_preference_effect,decision_own_picks,decision_comparisons,decision_own_pick_rate
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,Qwen/Qwen3.8-27B-FP8,7,1.4,2.2285714285714286,-0.8285714285714287,8.0,7.857142857142857,0.14285714285714324,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,claude-opus-5,7,4.66,4.448571428571428,0.21142857142857174,1.0,1.7142857142857142,-0.7142857142857142,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,claude-sonnet-5,7,3.38,4.145714285714286,-0.765714285714286,5.0,4.857142857142857,0.14285714285714324,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,gemini-3.1-pro-preview,7,5.0,3.8742857142857146,1.1257142857142854,2.0,4.857142857142857,-2.8571428571428568,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,gemini-3.7-flash,7,4.82,4.0685714285714285,0.7514285714285718,2.0,4.428571428571429,-2.428571428571429,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,gpt-5.6-sol,7,4.5,4.0200000000000005,0.47999999999999954,2.0,4.571428571428571,-2.571428571428571,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1b4263c-ce32-4dd9-b527-546fae55dad5,gpt-5.6-terra,7,3.34,4.622857142857143,-1.282857142857143,1.0,2.4285714285714284,-1.4285714285714284,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,Qwen/Qwen3.5-122B-A10B-FP8,7,3.8,3.2800000000000002,0.5199999999999996,8.0,7.142857142857143,0.8571428571428568,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,Qwen/Qwen3.8-27B-FP8,7,3.0,3.0228571428571427,-0.022857142857142687,7.0,7.857142857142857,-0.8571428571428568,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,claude-opus-5,7,4.76,4.637142857142857,0.12285714285714278,1.0,2.4285714285714284,-1.4285714285714284,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,claude-sonnet-5,7,4.3,4.062857142857143,0.23714285714285666,3.0,5.714285714285714,-2.7142857142857144,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,gemini-3.1-pro-preview,7,4.2,4.111428571428571,0.08857142857142897,5.0,4.571428571428571,0.4285714285714288,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,gemini-3.7-flash,7,4.84,4.234285714285714,0.6057142857142859,2.0,3.7142857142857144,-1.7142857142857144,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,gpt-5.6-sol,7,4.64,4.365714285714286,0.274285714285714,2.0,3.857142857142857,-1.8571428571428572,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1cec3be-237a-4624-93e5-910dfb8eb16a,gpt-5.6-terra,7,3.78,4.774285714285715,-0.9942857142857151,1.0,1.7142857142857142,-0.7142857142857142,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,Qwen/Qwen3.5-122B-A10B-FP8,7,3.0,2.2657142857142856,0.7342857142857144,8.0,7.285714285714286,0.7142857142857144,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,Qwen/Qwen3.8-27B-FP8,7,1.2,2.1599999999999997,-0.9599999999999997,8.0,7.571428571428571,0.4285714285714288,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,claude-opus-5,7,4.7,4.511428571428572,0.1885714285714286,1.0,1.8571428571428572,-0.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,claude-sonnet-5,7,4.16,4.0285714285714285,0.13142857142857167,3.0,4.428571428571429,-1.4285714285714288,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,gemini-3.1-pro-preview,7,4.8,4.0,0.7999999999999998,3.0,4.571428571428571,-1.5714285714285712,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,gemini-3.7-flash,7,4.92,4.362857142857143,0.5571428571428569,2.0,2.4285714285714284,-0.4285714285714284,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,gpt-5.6-sol,7,4.58,3.948571428571429,0.6314285714285712,1.0,4.714285714285714,-3.7142857142857144,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a1d29ca7-b0bf-4fdd-b5cb-c0df86340855,gpt-5.6-terra,7,3.0,4.220000000000001,-1.2200000000000006,1.0,4.428571428571429,-3.428571428571429,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,Qwen/Qwen3.5-122B-A10B-FP8,7,4.2,3.9400000000000004,0.2599999999999998,7.0,6.142857142857143,0.8571428571428568,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,Qwen/Qwen3.8-27B-FP8,7,3.0,3.5799999999999996,-0.5799999999999996,8.0,7.571428571428571,0.4285714285714288,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,claude-opus-5,7,4.5,4.5,0.0,1.0,2.857142857142857,-1.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,claude-sonnet-5,7,4.459999999999999,4.531428571428571,-0.07142857142857206,3.0,2.5714285714285716,0.4285714285714284,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,gemini-3.1-pro-preview,7,5.0,4.331428571428572,0.6685714285714282,3.0,4.428571428571429,-1.4285714285714288,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,gemini-3.7-flash,7,4.92,4.411428571428571,0.5085714285714289,4.0,3.2857142857142856,0.7142857142857144,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,gpt-5.6-sol,7,4.68,4.4,0.27999999999999936,2.0,4.857142857142857,-2.8571428571428568,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a25c59e9-26b9-45b0-967e-6221ef65f5c5,gpt-5.6-terra,7,3.8,4.542857142857143,-0.7428571428571429,2.0,5.142857142857143,-3.1428571428571432,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,Qwen/Qwen3.5-122B-A10B-FP8,7,4.2,3.0685714285714285,1.1314285714285717,5.0,5.571428571428571,-0.5714285714285712,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,Qwen/Qwen3.8-27B-FP8,7,3.0,2.902857142857143,0.09714285714285698,7.0,6.571428571428571,0.4285714285714288,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,claude-opus-5,7,4.7,4.788571428571429,-0.08857142857142897,1.0,1.4285714285714286,-0.4285714285714286,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,claude-sonnet-5,7,2.8,3.185714285714286,-0.3857142857142861,8.0,6.285714285714286,1.7142857142857144,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,gemini-3.1-pro-preview,7,3.4,3.6342857142857143,-0.23428571428571443,8.0,4.0,4.0,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,gemini-3.7-flash,7,3.84,3.062857142857143,0.7771428571428567,8.0,5.714285714285714,2.2857142857142856,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,gpt-5.6-sol,7,4.5600000000000005,4.374285714285714,0.18571428571428683,1.0,3.142857142857143,-2.142857142857143,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a2fb4c06-9a10-4643-8789-53cd9c506268,gpt-5.6-terra,7,4.14,4.482857142857143,-0.3428571428571434,2.0,2.7142857142857144,-0.7142857142857144,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,Qwen/Qwen3.5-122B-A10B-FP8,7,3.2,3.1314285714285717,0.0685714285714285,8.0,7.571428571428571,0.4285714285714288,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,Qwen/Qwen3.8-27B-FP8,7,4.0,3.565714285714286,0.43428571428571416,4.0,6.142857142857143,-2.1428571428571432,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,claude-opus-5,7,4.7,4.577142857142857,0.12285714285714278,1.0,1.8571428571428572,-0.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,claude-sonnet-5,7,3.8,3.457142857142857,0.34285714285714297,7.0,6.428571428571429,0.5714285714285712,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,gemini-3.1-pro-preview,7,4.4,4.154285714285715,0.24571428571428555,3.0,3.0,0.0,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,gemini-3.7-flash,7,4.82,4.0685714285714285,0.7514285714285718,2.0,4.0,-2.0,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,gpt-5.6-sol,7,4.76,3.7485714285714287,1.0114285714285711,1.0,5.428571428571429,-4.428571428571429,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a307ecd3-8b12-458f-9a46-d92d6d6dd77e,gpt-5.6-terra,7,3.5,4.425714285714286,-0.9257142857142862,1.0,2.857142857142857,-1.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,Qwen/Qwen3.5-122B-A10B-FP8,7,4.0,3.834285714285714,0.16571428571428592,4.0,5.142857142857143,-1.1428571428571432,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,Qwen/Qwen3.8-27B-FP8,7,4.0,3.674285714285714,0.32571428571428607,5.0,7.0,-2.0,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,claude-opus-5,7,4.5,4.385714285714285,0.11428571428571477,2.0,3.7142857142857144,-1.7142857142857144,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,claude-sonnet-5,7,4.040000000000001,4.011428571428572,0.028571428571429358,4.0,4.571428571428571,-0.5714285714285712,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,gemini-3.1-pro-preview,7,5.0,3.557142857142857,1.442857142857143,3.0,6.285714285714286,-3.2857142857142856,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,gemini-3.7-flash,7,4.779999999999999,3.891428571428572,0.8885714285714275,3.0,5.142857142857143,-2.1428571428571432,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,gpt-5.6-sol,7,4.6,4.1085714285714285,0.4914285714285711,1.0,4.428571428571429,-3.428571428571429,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a3f44080-04fb-46f4-84a0-979b968cab87,gpt-5.6-terra,7,4.4799999999999995,4.8,-0.3200000000000003,1.0,1.5714285714285714,-0.5714285714285714,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,Qwen/Qwen3.5-122B-A10B-FP8,7,4.6,3.314285714285714,1.2857142857142856,2.0,7.285714285714286,-5.285714285714286,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,Qwen/Qwen3.8-27B-FP8,7,3.6,3.322857142857143,0.27714285714285714,8.0,7.428571428571429,0.5714285714285712,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,claude-opus-5,7,4.76,4.659999999999999,0.10000000000000053,1.0,1.5714285714285714,-0.5714285714285714,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,claude-sonnet-5,7,3.84,4.194285714285714,-0.3542857142857141,2.0,3.5714285714285716,-1.5714285714285716,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,gemini-3.1-pro-preview,7,4.8,3.7199999999999998,1.08,3.0,5.0,-2.0,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,gemini-3.7-flash,7,4.88,3.7399999999999998,1.1400000000000001,2.0,5.142857142857143,-3.1428571428571432,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,gpt-5.6-sol,7,4.08,3.8085714285714287,0.27142857142857135,2.0,4.571428571428571,-2.571428571428571,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a468a438-cc9b-4e6d-8754-69e21ad3e165,gpt-5.6-terra,7,3.0,4.214285714285714,-1.2142857142857144,1.0,3.5714285714285716,-2.5714285714285716,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,Qwen/Qwen3.5-122B-A10B-FP8,7,3.4,3.0742857142857143,0.3257142857142856,8.0,8.0,0.0,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,Qwen/Qwen3.8-27B-FP8,7,4.4,3.6942857142857144,0.705714285714286,7.0,6.857142857142857,0.14285714285714324,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,claude-opus-5,7,4.8,4.7542857142857144,0.045714285714285374,1.0,2.0,-1.0,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,claude-sonnet-5,7,4.4,4.422857142857143,-0.022857142857142243,2.0,3.5714285714285716,-1.5714285714285716,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,gemini-3.1-pro-preview,7,5.0,4.2942857142857145,0.7057142857142855,3.0,4.714285714285714,-1.7142857142857144,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,gemini-3.7-flash,7,4.779999999999999,4.445714285714286,0.33428571428571363,2.0,4.285714285714286,-2.2857142857142856,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,gpt-5.6-sol,7,4.42,4.377142857142857,0.042857142857142705,2.0,4.285714285714286,-2.2857142857142856,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6204682-8cf4-4170-843f-0e21df275e60,gpt-5.6-terra,7,4.119999999999999,4.542857142857143,-0.4228571428571435,1.0,3.7142857142857144,-2.7142857142857144,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,Qwen/Qwen3.5-122B-A10B-FP8,7,4.0,3.8971428571428572,0.10285714285714276,6.0,6.428571428571429,-0.4285714285714288,2,7,0.2857142857142857
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,Qwen/Qwen3.8-27B-FP8,7,4.6,3.6514285714285712,0.9485714285714284,5.0,7.0,-2.0,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,claude-opus-5,7,4.7,4.571428571428571,0.128571428571429,1.0,1.8571428571428572,-0.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,claude-sonnet-5,7,3.7600000000000002,4.282857142857143,-0.5228571428571427,5.0,4.142857142857143,0.8571428571428568,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,gemini-3.1-pro-preview,7,5.0,4.074285714285714,0.9257142857142862,2.0,3.857142857142857,-1.8571428571428572,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,gemini-3.7-flash,7,4.5,3.814285714285714,0.6857142857142859,5.0,6.0,-1.0,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,gpt-5.6-sol,7,4.58,4.148571428571429,0.4314285714285715,2.0,4.857142857142857,-2.8571428571428568,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a686b2b7-449b-4051-903f-95f354b8ee75,gpt-5.6-terra,7,3.72,4.422857142857143,-0.7028571428571424,1.0,3.142857142857143,-2.142857142857143,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,Qwen/Qwen3.5-122B-A10B-FP8,7,3.6,3.402857142857143,0.19714285714285706,7.0,7.142857142857143,-0.14285714285714324,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,Qwen/Qwen3.8-27B-FP8,7,3.2,3.302857142857143,-0.10285714285714276,8.0,7.714285714285714,0.2857142857142856,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,claude-opus-5,7,4.5,4.442857142857143,0.05714285714285694,1.0,2.142857142857143,-1.1428571428571428,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,claude-sonnet-5,7,3.6,3.817142857142857,-0.21714285714285708,4.0,5.0,-1.0,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,gemini-3.1-pro-preview,7,5.0,4.308571428571429,0.6914285714285713,2.0,3.0,-1.0,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,gemini-3.7-flash,7,4.8,4.208571428571429,0.5914285714285707,3.0,3.4285714285714284,-0.4285714285714284,5,7,0.7142857142857143
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,gpt-5.6-sol,7,4.4,3.914285714285714,0.4857142857142862,2.0,4.285714285714286,-2.2857142857142856,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6b99587-67c7-40d9-a2d9-3b1ac557c223,gpt-5.6-terra,7,2.8,4.134285714285714,-1.3342857142857145,2.0,4.285714285714286,-2.2857142857142856,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,Qwen/Qwen3.5-122B-A10B-FP8,7,2.6,2.8285714285714287,-0.22857142857142865,8.0,7.857142857142857,0.14285714285714324,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,Qwen/Qwen3.8-27B-FP8,7,2.4,3.1685714285714286,-0.7685714285714287,8.0,7.0,1.0,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,claude-opus-5,7,4.7,4.64,0.0600000000000005,1.0,1.5714285714285714,-0.5714285714285714,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,claude-sonnet-5,7,3.96,4.525714285714286,-0.5657142857142858,4.0,3.4285714285714284,0.5714285714285716,4,7,0.5714285714285714
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,gemini-3.1-pro-preview,7,4.6,3.825714285714286,0.7742857142857136,5.0,5.428571428571429,-0.4285714285714288,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,gemini-3.7-flash,7,4.5,3.9657142857142853,0.5342857142857147,5.0,5.428571428571429,-0.4285714285714288,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,gpt-5.6-sol,7,4.64,4.46,0.17999999999999972,2.0,2.7142857142857144,-0.7142857142857144,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6d4c399-633a-44b4-9355-17994ca0caaa,gpt-5.6-terra,7,3.5,4.631428571428572,-1.1314285714285717,1.0,2.857142857142857,-1.8571428571428572,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,Qwen/Qwen3.5-122B-A10B-FP8,7,3.2,3.18,0.020000000000000018,8.0,8.0,0.0,0,7,0.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,Qwen/Qwen3.8-27B-FP8,7,4.4,3.8771428571428572,0.5228571428571431,5.0,5.571428571428571,-0.5714285714285712,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,claude-opus-5,7,4.54,4.688571428571429,-0.14857142857142858,1.0,1.5714285714285714,-0.5714285714285714,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,claude-sonnet-5,7,3.6799999999999997,4.0200000000000005,-0.34000000000000075,5.0,4.428571428571429,0.5714285714285712,3,7,0.42857142857142855
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,gemini-3.1-pro-preview,7,3.6,3.817142857142857,-0.21714285714285708,7.0,5.142857142857143,1.8571428571428568,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,gemini-3.7-flash,7,4.1,3.551428571428571,0.5485714285714285,6.0,6.714285714285714,-0.7142857142857144,2,7,0.2857142857142857
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,gpt-5.6-sol,7,4.38,4.4314285714285715,-0.0514285714285716,2.0,2.7142857142857144,-0.7142857142857144,6,7,0.8571428571428571
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a6e1ddca-ac9e-40db-b85b-fed2addbc78a,gpt-5.6-terra,7,4.08,4.717142857142858,-0.6371428571428579,1.0,2.0,-1.0,7,7,1.0
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a7b54210-dd30-4339-89bc-53ed8aab5b65,Qwen/Qwen3.5-122B-A10B-FP8,7,4.4,3.682857142857143,0.7171428571428575,7.0,7.0,0.0,1,7,0.14285714285714285
real_pocqi,rubric_and_ranking,,real_pocqi_combined_all_judges_v1,a7b54210-dd30-4339-89bc-53ed8aab5b65,Qwen/Qwen3.8-27B-FP8,7,5.0,3.7742857142857145,1.2257142857142855,5.0,7.142857142857143,-2.1428571428571432,3,7,0.42857142857142855
